id;created_at;text;retweet_count;favorite_count
1047862839753543680;2018-10-04 14:55:44;RT @DouglasJAlves2: #ViraMarina18Vamos com ela Marina Silva 1️⃣8️⃣💚 https://t.co/KuwRmH6RHL;127;0
1047860990073876483;2018-10-04 14:48:23;Nessa eleição nosso voto não pode ser por medo ou contra um ou outro, devemos votar pela união do Brasil. Estamos juntas! #ViraMarina18 https://t.co/KNujjd3Pg0;109;472
1047853903923085312;2018-10-04 14:20:13;Você sabia que Marina Silva foi a Senadora mais jovem da história do Brasil? As pesquisas davam 4% e no dia da eleição ela ganhou como a Senadora mais votada #Vote18 #VoteMarina18 https://t.co/CVY01KRLAD;321;1707
1047590802824867842;2018-10-03 20:54:45;O cantor e compositor Leonardo Gonçalves (@leonardogoncal7) vota Marina Presidente 💚 #Vote18 https://t.co/YBiUXDg7M1;217;1193
1047566906138550275;2018-10-03 19:19:47;RT @randolfeap: Meu  Voto no domingo será @MarinaSilva Útil e Necessário para o Brasil reencontrar o seu caminho.;124;0
1047562932140167168;2018-10-03 19:04:00;Defendemos a demarcação de terras indígenas e quilombolas. As populações tradicionais devem ser protegidas e respeitadas #Vote18 #VoteMarina18 https://t.co/gnb0yUVNGh;195;837
1047467493986635776;2018-10-03 12:44:46;@EduardoJorge é médico, um dos criadores do SUS e da Lei dos Genéricos. Juntos, nós vamos transformar a saúde do Brasil #Vote18 #VoteMarina18 https://t.co/cOsuoCSjfk;27;139
1047244837899177984;2018-10-02 22:00:00;Você sabia que Marina ajudou a reduzir o desmatamento em 80%, foi premiada pela ONU e eleita uma das 50 pessoas que podem salvar o planeta? #VoteMarina18 https://t.co/jc2JhhJofd;514;2115
1047122616090333184;2018-10-02 13:54:20;Marina Silva tem ética e competência para governar o Brasil. #ElaSim pode unir o país. Vote 18! https://t.co/nMZsXSom2a;274;1263
1046890547762421762;2018-10-01 22:32:11;Há quatro anos eu digo que a eleição de 2014 foi fraudada com dinheiro de corrupção. A delação de Palocci detalha como e por quanto. O partido responsável por essa tragédia ética, política e institucional agora está fazendo de tudo para voltar ao poder, sem nenhuma autocrítica. https://t.co/L1W5R52SAQ;1748;5483
1046878005518323713;2018-10-01 21:42:21;Vamos seguir denunciando infrações eleitorais. Desta vez, dois posts foram impulsionados na página do “Armas S.A.”, contrariando a legislação, que atribui só aos perfis oficiais dos partidos ou dos candidatos o impulsionamento de propaganda eleitoral. #VoteMarina18 https://t.co/cMWAE2QVVz;208;1059
1046836097232322561;2018-10-01 18:55:49;Ouça o Batidão da Virada - Vota 18, vota 18, é Marina Presidente #VoteMarina18 https://t.co/QR6jsJH6Zd;215;825
